idAlu;idCur;nota
101989;189;9
101990;190;10
101991;191;6
101992;192;12
101993;193;9
101994;194;9
101995;195;3
101996;196;10
101997;197;7
101998;198;8
101999;199;8
102000;200;5
